time_iso8601,stars_cumulative
2022-10-08 00:00:00+00:00,1352
2022-10-09 00:00:00+00:00,1354
2022-10-10 00:00:00+00:00,1358
2022-10-11 00:00:00+00:00,1361
2022-10-12 00:00:00+00:00,1364
2022-10-13 00:00:00+00:00,1370
2022-10-14 00:00:00+00:00,1371
2022-10-15 00:00:00+00:00,1373
2022-10-17 00:00:00+00:00,1377
2022-10-18 00:00:00+00:00,1379
2022-10-19 00:00:00+00:00,1381
2022-10-20 00:00:00+00:00,1382
2022-10-21 00:00:00+00:00,1384
2022-10-22 00:00:00+00:00,1387
2022-10-24 00:00:00+00:00,1389
2022-10-25 00:00:00+00:00,1393
2022-10-26 00:00:00+00:00,1396
2022-10-27 00:00:00+00:00,1398
2022-10-28 00:00:00+00:00,1399
2022-10-29 00:00:00+00:00,1400
2022-10-30 00:00:00+00:00,1402
2022-11-01 00:00:00+00:00,1408
2022-11-02 00:00:00+00:00,1411
2022-11-04 00:00:00+00:00,1413
2022-11-05 00:00:00+00:00,1414
2022-11-06 00:00:00+00:00,1419
2022-11-07 00:00:00+00:00,1420
2022-11-08 00:00:00+00:00,1421
2022-11-09 00:00:00+00:00,1422
2022-11-11 00:00:00+00:00,1423
2022-11-13 00:00:00+00:00,1424
2022-11-14 00:00:00+00:00,1425
2022-11-15 00:00:00+00:00,1428
2022-11-16 00:00:00+00:00,1431
2022-11-17 00:00:00+00:00,1433
2022-11-18 00:00:00+00:00,1434
2022-11-19 00:00:00+00:00,1435
2022-11-21 00:00:00+00:00,1436
2022-11-22 00:00:00+00:00,1437
2022-11-23 00:00:00+00:00,1439
2022-11-24 00:00:00+00:00,1442
2022-11-25 00:00:00+00:00,1444
2022-11-26 00:00:00+00:00,1446
2022-11-28 00:00:00+00:00,1448
2022-11-29 00:00:00+00:00,1449
2022-11-30 00:00:00+00:00,1451
2022-12-01 00:00:00+00:00,1454
2022-12-02 00:00:00+00:00,1457
2022-12-04 00:00:00+00:00,1459
2022-12-05 00:00:00+00:00,1461
2022-12-06 00:00:00+00:00,1465
2022-12-07 00:00:00+00:00,1467
2022-12-08 00:00:00+00:00,1469
2022-12-10 00:00:00+00:00,1471
2022-12-12 00:00:00+00:00,1473
2022-12-14 00:00:00+00:00,1474
2022-12-15 00:00:00+00:00,1478
2022-12-17 00:00:00+00:00,1479
2022-12-18 00:00:00+00:00,1480
2022-12-19 00:00:00+00:00,1481
2022-12-21 00:00:00+00:00,1482
2022-12-22 00:00:00+00:00,1483
2022-12-23 00:00:00+00:00,1484
2022-12-24 00:00:00+00:00,1486
2022-12-25 00:00:00+00:00,1488
2022-12-26 00:00:00+00:00,1490
2022-12-27 00:00:00+00:00,1491
2022-12-28 00:00:00+00:00,1492
2022-12-29 00:00:00+00:00,1493
2022-12-30 00:00:00+00:00,1494
2023-01-01 00:00:00+00:00,1495
2023-01-02 00:00:00+00:00,1498
2023-01-03 00:00:00+00:00,1502
2023-01-04 00:00:00+00:00,1504
2023-01-05 00:00:00+00:00,1507
2023-01-06 00:00:00+00:00,1509
2023-01-07 00:00:00+00:00,1512
2023-01-08 00:00:00+00:00,1513
2023-01-10 00:00:00+00:00,1515
2023-01-13 00:00:00+00:00,1516
2023-01-14 00:00:00+00:00,1517
2023-01-15 00:00:00+00:00,1519
2023-01-16 00:00:00+00:00,1521
2023-01-17 00:00:00+00:00,1523
2023-01-18 00:00:00+00:00,1524
2023-01-19 00:00:00+00:00,1526
2023-01-20 00:00:00+00:00,1528
2023-01-23 00:00:00+00:00,1529
2023-01-26 00:00:00+00:00,1530
2023-01-27 00:00:00+00:00,1532
2023-01-28 00:00:00+00:00,1533
2023-01-29 00:00:00+00:00,1536
2023-01-30 00:00:00+00:00,1539
